,job title,company,region,location,additional info,skills required,is remote?,is fresher?
0,Data analyst,BP Energy,Pune,"Pune, Maharashtra","ESSENTIAL EDUCATION:• Undergraduate degree or equivalent experience• Understanding of the learning life cycle modelESSENTIAL EXPERIENCE AND JOB REQUIREMENTS:• 3…
Posted
Today",,No,No
1,Data analyst,Arcadis,Bengaluru,"Bengaluru, Karnataka","Experience of data architecture and big data / databases.
Troubleshoot issues in reports related to data and investigate data issues in source systems.
Posted
Posted 26 days ago",Big Data,No,No
2,Data analyst,Scan Holdings Pvt. Limited,Delhi,"Delhi, Delhi","To provide quantitative analysis of trading data.
The candidate will be required to work in a fast-paced, multi-tasking environment, analyzing large amount of…
Posted
Posted 8 days ago",,No,NA
3,Data analyst,BOEING,Bengaluru,"Bengaluru, Karnataka","Should have good data analysis skill.
In this role you will develop, perform analysis and research of processes, applications, systems and data to identify…
Posted
Posted 30+ days ago",,No,NA
4,Data analyst,Boston Consulting Group,New Delhi,"New Delhi, Delhi","Able to quickly learn and use specialized survey data analysis tools such as SPSS, Sawtooth, etc. to deliver practical data analytics outcomes.
Posted
Posted 14 days ago",,No,NA
5,Data analyst,Colgate-Palmolive,Mumbai,"Mumbai, Maharashtra","Knowledge of data management fundamentals and data storage principles.
At least 2-3 years of experience with cloud data warehousing/Big data environments like…
Posted
Posted 20 days ago",Big Data,No,No
6,Data analyst,IntouchCX,Hyderabad,"Hyderabad, Telangana","Proven working experience as a data analyst or business data analyst.
Acquire data from primary or secondary data sources and maintain databases/data systems.
Employer
Active 27 days ago",,No,No
7,Data analyst,Deloitte,Hyderabad,"Hyderabad, Telangana","Mine data from primary and secondary sources, then reorganizing said data in a format that can be easily read by either human or machine.
Posted
Posted 11 days ago",,No,NA
8,Data analyst,Reupgrades,Remote,Remote in Remote,"You can choose your working hours to suit your schedule, with mornings being the preferred time.
Job Types: Part-time, Full-time.
Posted
Just posted·More...",,Yes,NA
9,Data analyst,Deloitte,Hyderabad,"Hyderabad, Telangana","Adept in conducting preliminary research to ascertain data availability, and estimate time/effort.
The role works closely with the Lead Client Service Partner,…
Posted
Posted 18 days ago",,No,NA
10,Data analyst,Kudos India,India,India,"Oversee development of data definitions, helping to analyze data sets for data anomalies and/ or to verify data quality and content, and producing data quality…
Posted
Posted 30+ days ago·More...",,No,NA
11,Data analyst,LARVOL,Remote,Remote,"Systematically categorize clinical trials data into various sections and as per client requirement.
Strong analytical and critical thinking skills to interpret…
Posted
Posted 1 day ago·More...",,Yes,NA
12,Data analyst,Cargill,Bengaluru,"Bengaluru, Karnataka","Proficiency in handling and analyzing geospatial and time series data.
The agriculture supply chain applied scientist will develop computational tools,…
Posted
Posted 11 days ago·More...",,No,NA
13,Data analyst,Siemens,Bengaluru,"Bengaluru, Karnataka","Contribute to data governance efforts, including documentation and adherence to data policies.
Cross-functional Collaboration: Collaborate with data engineers,…
Posted
Posted 19 days ago·More...",,No,NA
14,Data analyst,JPMorgan Chase & Co,Bengaluru,"Bengaluru, Karnataka","The team encompasses a variety of disciplines from data governance and strategy to reporting, data science and machine learning.
Posted
Posted 7 days ago·More...",Machine Learning,No,NA
15,Data analyst,EY,Kolkata,"Kolkata, West Bengal
+4 locations","Excellent data analysis and manipulation skills (Microsoft Excel, Power Query or Alteryx).
You will support companies in analyzing costs associated with the…
Posted
Posted 5 days ago·More...",Excel,No,NA
16,Data analyst,Myntra.com,Bengaluru,"Bengaluru, Karnataka","Assisting the team in data analysis and mining.
Statistical and Analytical Models and methods for data analysis related to customer initiatives & growth hacks…
Posted
Today·More...",Stat,No,NA
17,Data analyst,"Ryan, LLC",Remote in Hyderabad,"Remote in Hyderabad, Telangana","Collaborate with data acquisition experts to ensure a smooth transition from data acquisition to data processing.
Experience with Microsoft software suites.
Posted
Posted 1 day ago·More...",,Yes,No
18,Data analyst,UnitedHealthcare,Hyderabad,"Hyderabad, Telangana","1+ years of building data pipelines using Azure Data Factory.
Build queries using SQL to extract data from Oracle and Snowflake.
Posted
Today·More...", Sql ,No,NA
19,Data analyst,Larsen & Toubro Limited,Chennai,"Chennai, Tamil Nadu","Understanding data and metadata standards.
A Data Analyst is a professional who collects and analyzes data across the business to make.
Posted
Posted 30+ days ago·More...",,No,NA
20,Data analyst,BNP Paribas,India,India,"Write simple and medium complex SQL queries to extract data from database for data analysis.
Able to analyze huge data and identify any functional gaps (based…
Posted
Posted 1 day ago·More...", Sql ,No,NA
21,Data analyst,JPMorgan Chase & Co,Bengaluru,"Bengaluru, Karnataka","Create data models using best practices to ensure high data quality and reduced redundancy.
The team encompasses a variety of disciplines from data governance…
Posted
Posted 13 days ago·More...",,No,NA
22,Data analyst,Bosch Group,Bengaluru,"Bengaluru, Karnataka","O data management (SQL database).
Execution and development of respective data analytics, incl.
Experience in respective IT-systems (e.g. SAP) or data analytics…
Posted
Posted 29 days ago·More...",,No,No
23,Data analyst,JPMorgan Chase & Co,Mumbai,"Mumbai, Maharashtra","Build familiarity with the underlying data sources and applicable regulations, JPMorgan Chase policies and standards, and Data & Analytics processes that…
Posted
Posted 5 days ago·More...",,No,NA
24,Data analyst,JPMorgan Chase & Co,Bengaluru,"Bengaluru, Karnataka","Apply strategic, analytical and data science skills to broad range of challenges faced by the enterprise.
Be a story teller capable of delivering practical data…
Posted
Posted 24 days ago·More...",,No,NA
25,Data analyst,JPMorgan Chase & Co,Bengaluru,"Bengaluru, Karnataka
+1 location","Commercial Banking provides credit and financing, treasury and payment services, international banking and real estate services to clients—including…
Posted
Today·More...",Stat,No,NA
26,Data analyst,Arise Virtual Solutions Inc.,Remote,Remote,"Perform regular audits to ensure data accuracy and integrity in relation to WFM Department Enterprise Reports, Dashboards, MBR & QBR deck data inputs etc.
Posted
Posted 8 days ago·More...",Dashboard,Yes,NA
27,Data analyst,JPMorgan Chase & Co,Bengaluru,"Bengaluru, Karnataka","The team encompasses a variety of disciplines from data governance and strategy to reporting, data science and machine learning.
Posted
Posted 13 days ago·More...",Machine Learning,No,NA
28,Data analyst,Molex,Bengaluru,"Bengaluru, Karnataka","Perform data cleaning, transformation, and validation to ensure data accuracy and consistency.
Conduct ad-hoc analysis to identify trends and patterns in data.
Posted
Posted 30+ days ago·More...",,No,NA
29,Data analyst,Larsen & Toubro Limited,Kolkata,"Kolkata, West Bengal","Visualize data with attention to business area.
Standard data models to support and develop visualization.
Experience in ETL methodologies, data warehousing and…
Posted
Posted 30+ days ago·More...",Etl,No,No
30,Data analyst,Mercedes-Benz Research and Development India...,Bengaluru,"Bengaluru, Karnataka","Education: Masters/Bachelors in Computers/Electrical / Electronics or Equivalent engineering –.
Strong programming skills in Python.
Posted
Posted 30+ days ago·More...",Python,No,NA
31,Data analyst,Statsman Services Pvt. Ltd.,Kolkata,"Kolkata, West Bengal","Gather and process research data.
Must have basic understanding and preliminary working knowledge of data handling and analysis.
What skillsets do you posses?
Employer
Active 10 days ago·More...",,No,NA
32,Data analyst,IBM,Bengaluru,"Bengaluru, Karnataka","Collaboration Work with data engineers to optimize and maintain data pipelines.
Perform quantitative analyses that translate data into actionable insights and…
Posted
Posted 1 day ago·More...",,No,NA
33,Data analyst,UltraViolet Cyber,Hyderabad,"Hyderabad, Telangana","Developing report structures and data visualisation methods.
Build, develop and maintain data models, reporting systems, data automation systems, dashboards and…
Posted
Posted 7 days ago·More...",Dashboard,No,NA
34,Data analyst,Flipkart,Bengaluru,"Bengaluru, Karnataka","You will model data in order to create reporting infrastructure/dashboards for business process management and data mining.
Posted
Posted 9 days ago·More...","Data Mining, Dashboard",No,NA
35,Data analyst,Siemens,Bengaluru,"Bengaluru, Karnataka
+1 location","Knowledge in advanced data analytics/data science.
Work with large, complex data sets and applying advanced analytical methods as needed.
Posted
Posted 21 days ago·More...",,No,NA
36,Data analyst,KPMG,Bengaluru,"Bengaluru, Karnataka","This team brings together a diverse set of professionals with expertise in digital strategy, technology, data analytics, and business transformation.
Posted
Posted 6 days ago·More...",,No,NA
37,Data analyst,JPMorgan Chase & Co,Bengaluru,"Bengaluru, Karnataka","The team encompasses a variety of disciplines from data governance and strategy to reporting, data science and machine learning.
Posted
Posted 13 days ago·More...",Machine Learning,No,NA
38,Data analyst,Salesforce,Hyderabad,"Hyderabad, Telangana","Establish and enforce data governance best practices to ensure data accuracy, consistency, and compliance with data protection regulations.
Posted
Posted 5 days ago·More...",,No,NA
39,Data analyst,Deloitte,Hyderabad,"Hyderabad, Telangana","Good knowledge in data analysis and management.
Should understand the sense of urgency, practicality, accountability, and integrity while dealing with data to…
Posted
Today·More...",,No,NA
40,Data analyst,Unstop,New Delhi,"New Delhi, Delhi","Develop and implement data-driven solutions to business problems.
Collect, clean, and analyze data from a variety of sources.
Total work: 2 years (Required).
Employer
Active 10 days ago·More...",,No,NA
41,Data analyst,prwatech technologies,Bengaluru,"Bengaluru, Karnataka","Assist in troubleshooting data-related issues, ensuring data integrity and accuracy.
This role will play a critical part in ensuring the successful execution of…
Employer
Active 11 days ago·More...",,No,NA
42,Data analyst,JPMorgan Chase & Co,Hyderabad,"Hyderabad, Telangana","Proactive Data Maintenance is responsible for ensuring the right reference data is maintained at all points in time using internal and external data sources by…
Posted
Today·More...",,No,NA
43,Data analyst,TBot Techno Systems,Bengaluru,"Bengaluru, Karnataka","Proven experience working as a data analyst.
Develop and maintain data models and databases that support business operations.
Posted
Posted 7 days ago·More...",,No,No
44,Data analyst,Dhwani Rural Information Systems,Gurgaon,"Gurgaon, Haryana","Communication Skills: Data analysts are often called to present their findings or translate the data into an understandable document.
Posted
Posted 20 days ago·More...",,No,NA
45,Data analyst,IQVIA,Bengaluru,"Bengaluru, Karnataka","Data Quality and Governance: Implement data quality checks and ensure adherence to data governance and security standards to maintain data integrity.
Posted
Today·More...",,No,NA
46,Data analyst,Kotak Securities,India,India,"Recruit, train, develop and supervise analyst-level employees.
Ability to manage and guide a team of highly skilled and technically qualified analysts and…
Posted
Posted 14 days ago·More...",,No,NA
47,Data analyst,Darshan Soft-Tech Pvt. Ltd.,Hyderabad,"Hyderabad, Telangana","Excellent communication skills with an ability to present complex data in a clear and actionable manner.
Collaborate with marketing and sales teams to ensure…
Posted
Posted 4 days ago·More...",Excel,No,NA
48,Data analyst,FedEx Express MEISA,Bengaluru,"Bengaluru, Karnataka","Acts as a technical expert on complex and specialist subject(s).
Supports management with the analysis, interpretation and application of complex information,…
Posted
Posted 5 days ago·More...",,No,NA
49,Data analyst,Virtusa,Hybrid remote in Chennai,"Hybrid remote in Chennai, Tamil Nadu","Confirmed experience of operating with complex integrated systems, using creative and critical thinking to deliver outstanding results.
Posted
Posted 22 days ago·More...",,Yes,No
50,Data analyst,iamneo.ai,Coimbatore,"Coimbatore, Tamil Nadu","This role will require to work across multiple squads and engage different stakeholders to provide insights for data driven decision making on wide ranging use…
Posted
Posted 14 days ago·More...",,No,NA
51,Data analyst,Accenture,Gurgaon,"Gurgaon, Haryana
+1 location","The role will require for you to work on Microsoft Power BI to help visualize data and share discoveries and collaborate in intuitive new ways.
Posted
Posted 4 days ago·More...",,No,NA
52,Data analyst,Minna Technologies,Remote in Bengaluru,"Remote in Bengaluru, Karnataka","The right data analyst is fully focused on developing insights and recommendations that drive business results.
Enhance and test data specifications.
Posted
Posted 30+ days ago·More...",,Yes,NA
53,Data analyst,JPMorgan Chase & Co,Bengaluru,"Bengaluru, Karnataka","Review of client data/processes to meet firm wide quality standards.
Collection and verification of confidential client data via publicly available and internal…
Posted
Posted 18 days ago·More...",,No,NA
54,Data analyst,KPMG,Mumbai,"Mumbai, Maharashtra","Experience with data visualization tools and techniques.
As a data scientist you will be responsible for collecting, analyzing, and interpreting complex data…
Posted
Posted 8 days ago·More...",Data Visualization,No,No
55,Data analyst,Let's-Viz Technologies,Delhi,"Delhi, Delhi","Compile and analyze data related to business issues.
Develop clear visualizations to convey complicated data in a straightforward fashion.
Posted
Posted 4 days ago·More...",,No,NA
56,Data analyst,Makknowledge India Pvt Ltd,Twenty-four Parganas District,"Twenty-four Parganas District, West Bengal","Proficiency in data analysis tools (e.g., Excel, SQL) and financial software.
Excellent communication and interpersonal abilities, with the capability to…
Employer
Active 10 days ago·More...",Excel,No,NA
57,Data analyst,Minna Technologies,Remote in Bengaluru,"Remote in Bengaluru, Karnataka","Our Research Analysts would be focused on collecting deep data, ensuring the quality of data collected, validating the data and testing it to ensure it meets…
Posted
Posted 30+ days ago·More...",,Yes,NA
58,Data analyst,HSBC,Kolkata,"Kolkata, West Bengal","The principal focus is to ensure data sources and processes are managed in order to ensure data integrity.
Understand complex issues and review large amounts of…
Posted
Posted 14 days ago·More...",,No,NA
59,Data analyst,Nityo Infotech,Pune,"Pune, Maharashtra","Optimize query performance and data visualization to ensure responsiveness.
Optimize query performance and data visualization to ensure responsiveness.
Posted
Today·More...",Data Visualization,No,NA
60,Data analyst,SRM Technologies,Chennai,"Chennai, Tamil Nadu","Previous experience in delivering data-driven insights from initial data gathering and cleaning to analysis and visualisation.
Posted
Posted 5 days ago·More...",,No,No
61,Data analyst,Stay Vista,Mumbai,"Mumbai, Maharashtra","Formulate techniques for quality data collection to ensure accuracy and legitimacy of data.
Assist with reports and data extraction when needed.
Posted
Posted 7 days ago·More...",,No,NA
62,Data analyst,JPMorgan Chase & Co,Mumbai,"Mumbai, Maharashtra","The team encompasses a variety of disciplines from data governance and strategy to reporting, data science and machine learning.
Posted
Today·More...",Machine Learning,No,NA
63,Data analyst,Tripmaza,Darjiling,"Darjiling, West Bengal","Using automated tools to extract data from primary and secondary sources..
_Using statistical tools to identify, analyze, and interpret patterns and trends in…
Employer
Active 11 days ago·More...",Stat,No,NA
64,Data analyst,Kloud9,India,India,"Serve as a liaison between product, engineering & data consumers by analyzing the data, finding gaps and help drive roadmap.
Posted
Posted 30+ days ago·More...",,No,NA
65,Data analyst,Criteo,Remote in Gurgaon,"Remote in Gurgaon, Haryana","You will turn business requests into data problems and tackle them in a scalable and efficient way, working together with analyst teams across Criteo locations.
Posted
Posted 30+ days ago·More...",,Yes,NA
66,Data analyst,UnitedHealthcare,Bengaluru,"Bengaluru, Karnataka","Anticipate customer needs and proactively develop solutions to meet them.
Serve as a key resource on complex and / or critical issues.
Posted
Today·More...",,No,NA
67,Data analyst,JPMorgan Chase & Co,Hyderabad,"Hyderabad, Telangana","Ethical Considerations: As a data analyst in the KYC space, you will handle sensitive customer information.
Process Improvement: As an experienced data analyst,…
Posted
Posted 30+ days ago·More...",,No,No
68,Data analyst,Wipro Limited,Gurgaon,"Gurgaon, Haryana","Provide product data and valuation oversite.
Strong data analysis skills, strong problem-solving ability, logical and analytical skills.
Posted
Today·More...",,No,NA
69,Data analyst,Rudrateck Solution,Hybrid remote in Delhi,"Hybrid remote in Delhi, Delhi","Developing and maintaining databases and data systems- reorganising data in readable format.
Working with Programmers, Engineers and management heads to assist…
Employer
Active 20 days ago·More...",,Yes,NA
70,Data analyst,Meltwater Group,Remote,Remote,"Experience with data visualization tools such as Tableau, Power BI, and Google Data Studio is a plus.
Meticulous – have an eye for detail, ensure data integrity…
Posted
Posted 4 days ago·More...","Data Visualization, Tableau",Yes,No
71,Data analyst,Industries Helping Hands,Bhilai,"Bhilai, Chhattisgarh","If you are a dedicated and experienced data analyst with a passion for teaching and mentoring, we encourage you to apply.
Job Types: Full-time, Permanent.
Posted
Today·More...",,No,No
72,Data analyst,Concentrix,Bengaluru,"Bengaluru, Karnataka","Own data tables, and work with stakeholders to ensure available data is accurate, consistent, and timely.
5+ years of experience working with data in a business…
Posted
Today·More...",,No,No
73,Data analyst,Vnaton,Bengaluru,"Bengaluru, Karnataka","Regular data status sharing across the organization.
The candidate will be required to work in a dynamic data environment with constantly evolving business…
Employer
Active 14 days ago·More...",Stat,No,NA
74,Data analyst,PayPal,Hyderabad,"Hyderabad, Telangana
+1 location","Aggregate data from various sources to construct streamlined data pipelines and integrate data from multiple PayPal systems.
Posted
Posted 21 days ago·More...",,No,NA
75,Data analyst,Mastercard,Pune,"Pune, Maharashtra","Join large data sets, searching data, and aggregating data.
Support senior data scientist in data quality.
Manual validation and data annotation.
Posted
Posted 27 days ago·More...",,No,NA
76,Data analyst,Accenture,Bengaluru,"Bengaluru, Karnataka","The role is focused on leveraging Tableau to create visually appealing reports, charts, graphs and dashboards using data.
Posted
Posted 30+ days ago·More...","Dashboard, Tableau",No,NA
77,Data analyst,PwC,Kolkata,"Kolkata, West Bengal","Handle, manipulate and analyse data and information responsibly.
Invite and give in the moment feedback in a constructive manner.
Posted
Posted 30+ days ago·More...",,No,NA
78,Data analyst,RightWave,Noida,"Noida, Uttar Pradesh","A data analyst collects and stores data on sales numbers, market research, logistics, linguistics, or other behaviors.
Posted
Posted 30+ days ago·More...",,No,NA
79,Data analyst,Scaler Academy,Bengaluru,"Bengaluru, Karnataka","Define the data elements and data structure that our team should leverage to enable analysis and reporting capabilities for our business development team.
Employer
Active 10 days ago·More...",Data Structure,No,NA
80,Data analyst,Hewlett Packard Enterprise,Bengaluru,"Bengaluru, Karnataka","Must have strong data manipulation/wrangling and visualization skills.
Evangelize data through educating non-technical users on how to self-serve, helping them…
Posted
Posted 24 days ago·More...",,No,NA
81,Data analyst,Truecaller,Bengaluru,"Bengaluru, Karnataka","Create data pipelines to automate collection, cleaning and aggregation of data.
You are expected to adhere to best practices in data visualization, statistical…
Posted
Posted 1 day ago·More...","Data Visualization, Stat",No,NA
82,Data analyst,Rohan Motors Ltd,Dehra Dun,"Dehra Dun, Uttarakhand","Must have knowledge of Advance Excel.
Job Types: Permanent, Full-time.
Employer
Active 14 days ago·More...",Excel,No,NA
83,Data analyst,EPIC-INDIA,Bhubaneshwar,"Bhubaneshwar, Orissa","University of Chicago Trust India is seeking a full-time Data Analyst who will be responsible for analyzing large datasets extracting insights from complex data…
Posted
Posted 30+ days ago·More...",,No,NA
84,Data analyst,Infor,Hyderabad,"Hyderabad, Telangana","BE/B.Tech/MTech – (CSE/IT/ECE/EEE/Mechanical)/MBA/MCA.
Over 60,000 organizations worldwide rely on Infor to help overcome market disruptions and achieve…
Posted
Posted 1 day ago·More...",,No,NA
85,Data analyst,Citi,Bengaluru,"Bengaluru, Karnataka
+1 location","Proficient in identifying trends and patterns with data.
As NA Retail DBM team, our core business responsibility is to identify qualified customers for…
Posted
Posted 1 day ago·More...",,No,NA
86,Data analyst,MyYogaTeacher,Bengaluru,"Bengaluru, Karnataka","2 + years experience in a data analyst role.
Decipher and address quality of data, filter and cleanse data, identify missing data.
Posted
Posted 30+ days ago·More...",,No,No
87,Data analyst,PwC,Kolkata,"Kolkata, West Bengal","Education (if blank, degree and/or field of study not specified).
Desired Languages (If blank, desired languages not specified).
Posted
Posted 30+ days ago·More...",,No,NA
88,Data analyst,General Mills,Mumbai,"Mumbai, Maharashtra","Build an awareness of existing macro's in the team and re-use to make data mining, data harmonization and data audit efficient and effective.
Posted
Posted 12 days ago·More...",Data Mining,No,NA
89,Data analyst,Hustlehub Tech Park,Bengaluru,"Bengaluru, Karnataka","Providing technical expertise in data storage structures, data mining, and data cleansing.
Provide quality assurance of imported data, working with quality…
Posted
Posted 30+ days ago·More...",Data Mining,No,NA
90,Data analyst,Deutsche Bank,Mumbai,"Mumbai, Maharashtra","Experience on client data programs preferred.
Work on data clean up initiatives, remediation, re-engineering projects and perform any required outreach to…
Posted
Posted 1 day ago·More...",,No,No
91,Data analyst,Bosch Group,Bengaluru,"Bengaluru, Karnataka","11,782 crores (1.39 billion euros) in fiscal year 2021-22.
Responsible for 3rd Party Data Integrations Analysis and visualization in Microsoft Power BI.
Posted
Posted 30+ days ago·More...",,No,NA
92,Data analyst,Goldman Sachs,Hyderabad,"Hyderabad, Telangana","Proficiency in data analytics platforms (e.g., Python, Alteryx) and data visualization and reporting tools (e.g., Tableau).
Posted
Posted 7 days ago·More...","Python, Data Visualization, Tableau",No,NA
93,Data analyst,Hyatt India Consultancy Private Limited,Delhi,"Delhi, Delhi","Business Intelligence - The data analyst should be able to use data to identify opportunities to optimize operations and improve financial performance, as well…
Posted
Posted 30+ days ago·More...",,No,NA
94,Data analyst,PwC,Kolkata,"Kolkata, West Bengal","You’ll make impactful decisions by mixing mind and machine to leverage data, understand and navigate risk, and help our clients gain a competitive edge.
Posted
Posted 30+ days ago·More...",,No,NA
95,Data analyst,Mastercard,Gurgaon,"Gurgaon, Haryana","Manage metadata (data about data) to provide context and understanding of data sources, definitions, and lineage.
Posted
Posted 25 days ago·More...",,No,NA
96,Data analyst,Navalt,Kochi,"Kochi, Kerala","Working knowledge of the Python, R or other data analysis languages.
Ability to translate complex data into digestible analysis for internal and external…
Posted
Posted 30+ days ago·More...","Python,  R ",No,NA
97,Data analyst,JPMorgan Chase & Co,Mumbai,"Mumbai, Maharashtra","Source and interpret information on individuals, organizations, or entities from a variety of data sources.
Problem solving: Intuitive thinker focused on asking…
Posted
Today·More...",,No,NA
98,Data analyst,JPMorgan Chase & Co,Bengaluru,"Bengaluru, Karnataka","Review of confidential client data via publically available and internal sources.
Strong research, analytical and comprehension skills, with ability to analyze…
Posted
Posted 30+ days ago·More...",,No,NA
99,Data analyst,Dun & Bradstreet,Mumbai,"Mumbai, Maharashtra","Responsible for timely fulfillment of dailycases.
Have a target-oriented approach - ensure daily productivity targets are met,ensure operations executives meet…
Posted
Posted 21 days ago·More...",,No,NA
100,Data analyst,Vantage Circle,Guwahati,"Guwahati, Assam","Assist Product Managers and Business teams in creating data-backed decisions.
We are looking for a Product Analyst for our Vantage Circle family of products,…
Posted
Today·More...",,No,NA
101,Data analyst,Jithvar Consultancy Services Pvt. Ltd.,Lucknow,"Lucknow, Uttar Pradesh","Proven experience in data analysis, data manipulation, and data visualization.
Develop and maintain data pipelines and automated processes for efficient data…
Employer
Active 12 days ago·More...",Data Visualization,No,No
102,Data analyst,Angadi World Technologies,Bengaluru,"Bengaluru, Karnataka","Analyze data and develop insights that can be used to improve products and services.
The Market Research Analyst will be responsible for conducting market…
Posted
Today·More...",,No,NA
103,Data analyst,Axis My India,Mumbai,"Mumbai, Maharashtra","Collaborate with internal stakeholders to manage data logistics (including data transfers, understanding data structures, business rules, business processes and…
Posted
Posted 18 days ago·More...",Data Structure,No,NA
104,Data analyst,GXO Logistics,Mumbai,"Mumbai, Maharashtra","Understanding of machine learning, data mining and experience in algorithmic program development and coding.
Source the input data from the identified databases…
Posted
Posted 1 day ago·More...","Machine Learning, Data Mining",No,No
105,Data analyst,Barclays,Delhi,"Delhi, Delhi","Ability to analyse data that will help drive insight and business strategies.
Experience of using large data sets using SAS / SQL.
Posted
Posted 7 days ago·More...",,No,No
106,Data analyst,Expedia Group,Gurgaon,"Gurgaon, Gurugram, Haryana","Establish data collection and analysis processes.
4+ years of experience working with large data sets to glean trends, analysis and insights and connecting…
Posted
Just posted·More...",,No,No
107,Data analyst,Vervenest technologies,Bengaluru,"Bengaluru, Karnataka","Create the data architecture and ingest the data from data lake.
Build and maintain robust data pipelines.
Monitor data quality for accuracy and completeness.
Employer
Active 10 days ago·More...",,No,NA
108,Data analyst,Cybage,Pune,"Pune, Maharashtra","Good hands on experience on Power BI and SQL Development.
Good Knowledge of ETL Process.
Exposure to Big Data technologies is an advantage.
Posted
Posted 30+ days ago·More..."," Sql , Big Data, Etl",No,No
109,Data analyst,Medtronic,Nanakramguda,"Nanakramguda, Hyderabad, Telangana","Strong attention to details, especially ability to look at data errors or gaps in processes.
Advanced knowledge of excel, including but not limited to pivot…
Posted
Today·More...",Excel,No,NA
110,Data analyst,Galytix,Gurgaon,"Gurgaon, Haryana","Acquiring data from internal as well as secondary data sources.
Cleaning and filtering data, assessing data quality and create concise end product.
Posted
Posted 30+ days ago·More...",,No,NA
111,Data analyst,MNR Solutions Private Limited,Kolkata,"Kolkata, West Bengal","Urgent hiring for Financial Data Analyst.
Salary- 1.5 to 3.5 LPA.
The role emphasizes daily profit/loss analysis, cost budgeting, monitoring and audit, to…
Hiring ongoing·More...",,No,NA
112,Data analyst,SUPERDNA 3D LAB,Chandigarh,"Chandigarh, Chandigarh","Developing and maintaining databases, data systems – reorganizing data in a readable format.
Performing analysis to assess quality and meaning of data.
Posted
Posted 15 days ago·More...",,No,NA
113,Data analyst,JPMorgan Chase & Co,Mumbai,"Mumbai, Maharashtra","Competency to continuously learn new data, tools, and platforms.
Customer data platforms (CDP) experience is a plus, for example Twilio Segment.
Posted
Posted 5 days ago·More...",,No,No
114,Data analyst,IndustryARC,Remote,Remote,"Develop relationships and conduct interviews with industry experts for the purpose of gathering primary data to enhance market research reports data validation.
Posted
Posted 21 days ago·More...",,Yes,NA
115,Data analyst,PiWheel,India,India,"2+ years of direct industry work experience in one or more of the following areas: data science, data analytics, or data engineering.
Posted
Posted 30+ days ago·More...",,No,No
116,Data analyst,XenonStack,Mohali,"Mohali, Punjab","Provide quality assurance of imported data, working with quality assurance analysts if necessary.
Mining data from primary and secondary sources, then…
Posted
Posted 24 days ago·More...",,No,NA
117,Data analyst,SearchUrCollege,Noida,"Noida, Uttar Pradesh","Technical expertise regarding data models, database design development, data mining and segmentation techniques.
Pay Scale : 4.2 Lac – 7.36 Lac.
Posted
Posted 30+ days ago·More...",Data Mining,No,NA
118,Data analyst,Excellanto Ventures Pvt Ltd,Remote in Delhi,"Remote in Delhi, Delhi","Opportunity to share data analytics expertise and contribute to the growth of future data analysts and data scientists.
Part-time hours: 4-6 per week.
Posted
Posted 8 days ago·More...",,Yes,NA
119,Data analyst,VMware,Bengaluru,"Bengaluru, Karnataka","We believe data engineering and analytics is about harnessing the power of data, built on solid foundation of software engineering, data modelling , DevOps…
Posted
Today·More...",,No,NA
120,Data analyst,KPMG,Hyderabad,"Hyderabad, Telangana","Loan staff support for Clients - AP/AR/R2R/Book close.
Posted
Posted 2 days ago·More...",,No,NA
121,Data analyst,Recro,Bengaluru,"Bengaluru, Karnataka","Experience in analytics/data science or related field.
Hands-on experience on data manipulation tools like SQL, R, Python, Excel etc.
Employer
Active 21 days ago·More...","Python, Excel",No,No
122,Data analyst,Bombay Play,Bengaluru,"Bengaluru, Karnataka","Prototyping new ways to visualise and understand data relationships.
You will find that this role will challenge you to combine your computational & statistical…
Posted
Posted 30+ days ago·More...",Stat,No,NA
123,Data analyst,Biocube,Gurgaon,"Gurgaon, Haryana","Experience: 3-5 Years Location: Gurgaon, Haryana Position: 1 Apply Now Biocube Experience Bringing the Power of Identity in your hand– Equal Room for Growth…
Posted
Posted 30+ days ago·More...",,No,No
124,Data analyst,Thoucentric,Bengaluru,"Bengaluru, Karnataka","Experience with data governance, data quality management, and data validation techniques.
Solid understanding of data modeling concepts, data warehousing, and…
Posted
Posted 30+ days ago·More...",,No,No
125,Data analyst,Mercedes-Benz Research and Development India...,Bengaluru,"Bengaluru, Karnataka","Mapping diverse requirements to implementation on Azure/Big data platform with conflicting requirements and constraints.
Posted
Posted 30+ days ago·More...",Big Data,No,NA
126,Data analyst,KPMG,Gurgaon,"Gurgaon, Haryana","To assist in handling personal independence queries.
To assist in India adaptation of the Annual CBT Independence training rollout.
Com and Qualified CA/MBA.
Posted
Posted 12 days ago·More...",,No,NA
127,Data analyst,Wells Fargo,Bengaluru,"Bengaluru, Karnataka
+1 location","Must have analytical and problem-solving abilities; understanding of data analysis techniques, standards and error handling concepts.
Posted
Posted 11 days ago·More...",,No,NA
128,Data analyst,FedEx Express MEISA,Mumbai,"Mumbai, Maharashtra","Acts as a technical expert on complex and specialist subject(s).
Supports management with the analysis, interpretation and application of complex information,…
Posted
Posted 4 days ago·More...",,No,NA
129,Data analyst,Oracle,India,India,"Ability to import / export data using data loaders.
Ability to user various database utilities for data loading.
Knowledge of object-relational mapping (ORM).
Posted
Posted 21 days ago·More...",,No,NA
